DATA PGTO;SUBELEMENTO_DESPESA;CDIC
25/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001321/2019-45.R.08.26/10/2019.31/12/2022.N
25/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001321/2019-45.R.08.26/10/2019.31/12/2022.N
19/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
19/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
19/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
19/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
30/10/2019;HOSPEDAGENS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
30/10/2019;HOSPEDAGENS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
30/10/2019;HOSPEDAGENS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
25/11/2019;HOSPEDAGENS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
24/11/2019;HOSPEDAGENS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
26/11/2019;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.001002/2019-11.R.08.30/11/2019.31/12/2022.N
17/11/2019;HOSPEDAGENS;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
16/11/2019;HOSPEDAGENS;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
17/11/2019;HOSPEDAGENS;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
17/11/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
16/11/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
13/11/2019;GENEROS DE ALIMENTAÄ«O;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
16/11/2019;GENEROS DE ALIMENTAÄ«O;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
14/11/2019;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.001005/2019-54.R.08.17/10/2019.31/12/2022.N
31/10/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
31/10/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
05/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
05/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
05/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
05/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
05/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001006/2019-07.R.08.17/10/2019.31/12/2022.N
08/11/2019;HOSPEDAGENS;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
07/11/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
26/11/2019;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
14/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
14/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
14/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001007/2019-43.R.08.17/10/2019.31/12/2022.N
04/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001010/2019-67.R.08.05/08/2019.31/12/2022.N
04/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001010/2019-67.R.08.05/08/2019.31/12/2022.N
04/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001010/2019-67.R.08.05/08/2019.31/12/2022.N
04/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001010/2019-67.R.08.05/08/2019.31/12/2022.N
29/10/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001012/2019-56.R.08.18/10/2019.31/12/2022.N
29/10/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001012/2019-56.R.08.18/10/2019.31/12/2022.N
21/11/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.001012/2019-56.R.08.18/10/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
02/12/2019;MATERIAL DE COPA E COZINHA;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;MATERIAL FARMACOLOGICO;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
04/12/2019;MATERIAL DE EXPEDIENTE;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
24/12/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
10/12/2019;UNIFORMES, TECIDOS E AVIAMENTOS;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;UNIFORMES, TECIDOS E AVIAMENTOS;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;MATERIAL ELETRICO E ELETRONICO;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
06/12/2019;MATERIAL DE EXPEDIENTE;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
07/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
07/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
07/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
07/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
07/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
20/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
21/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
21/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
21/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
21/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
21/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
08/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
08/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
10/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
10/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
10/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
10/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
13/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
29/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
08/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
16/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;FORNECIMENTO DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
18/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001440/2019-06.R.08.26/11/2019.31/12/2022.N
22/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
22/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
22/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;MATERIAL ELETRICO E ELETRONICO;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;MATERIAL DE COPA E COZINHA;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
28/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001441/2019-42.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;MATERIAL DE CAMA,MESA E BANHO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;MATERIAL DE CAMA,MESA E BANHO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;MATERIAL DE PROTEÄ«O E SEGURANÄA;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
05/12/2019;FESTIVIDADES E HOMENAGENS;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
05/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
05/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
12/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;MATERIAL FARMACOLOGICO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
01/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
01/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
01/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
06/12/2019;FESTIVIDADES E HOMENAGENS;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
06/12/2019;FESTIVIDADES E HOMENAGENS;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
11/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
17/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;MATERIAL DE COPA E COZINHA;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;MATERIAL FARMACOLOGICO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;MATERIAL FARMACOLOGICO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
27/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;MATERIAL FARMACOLOGICO;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
30/11/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
14/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
15/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
19/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
23/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;GENEROS DE ALIMENTAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;MATERIAL DE COPA E COZINHA;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
09/12/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.001442/2019-97.R.08.26/11/2019.31/12/2022.N
